,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,duration_ms,time_signature,track_name,artist_name,most_common_genre,min_lyrics_sentiment,max_lyrics_sentiment,avg_lyrics_sentiment
134,0.7170000000000001,0.45799999999999996,0,-16.143,1,0.0729,0.243,0.0,0.716,136.999,295941,4,Informe Policial,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
135,0.649,0.41,11,-17.116,1,0.0335,0.109,0.0,0.6729999999999999,138.053,268748,4,Intentemos,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
136,0.741,0.738,0,-7.9670000000000005,1,0.10400000000000001,0.0358,0.0,0.7509999999999999,145.095,246013,4,Ven a Vivir Conmigo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
137,0.675,0.579,7,-7.965,0,0.0945,0.24600000000000002,0.0,0.612,144.957,267347,4,El Marginal,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
138,0.809,0.909,2,-4.354,1,0.107,0.391,0.0,0.779,142.009,211600,4,El bum bum,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
139,0.66,0.894,7,-5.088,1,0.0598,0.09,0.0,0.89,150.09,185360,4,Colonia barata,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
140,0.62,0.853,0,-5.7139999999999995,1,0.0422,0.0404,0.0,0.605,150.031,237120,4,Se fue,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
141,0.608,0.672,7,-7.319,0,0.0668,0.187,0.0,0.479,157.124,185707,4,El suicida,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
142,0.647,0.539,10,-10.088,0,0.0786,0.109,0.0,0.597,159.08100000000002,208320,4,Qué grande te queda,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
143,0.5529999999999999,0.78,8,-6.746,0,0.0572,0.0825,0.0,0.636,159.916,232160,4,Sé que te enamorarás,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
144,0.508,0.69,7,-8.135,1,0.0421,0.0519,0.0,0.512,160.093,204827,4,Seguí en carrera,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
145,0.703,0.711,2,-8.84,1,0.0823,0.20600000000000002,0.0,0.758,160.005,189267,4,El guapachozo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
146,0.687,0.903,7,-10.958,1,0.0687,0.313,2.1899999999999997e-05,0.966,143.775,240600,4,Ahogadito - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
147,0.43200000000000005,0.53,0,-11.019,1,0.0388,0.132,2.13e-06,0.636,136.356,267227,4,Luis - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
148,0.29,0.6809999999999999,11,-6.8020000000000005,0,0.0363,0.252,0.0,0.613,141.241,215800,4,Oh Mami - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
149,0.495,0.72,5,-8.38,1,0.0702,0.38299999999999995,0.0,0.72,138.15,305389,4,Fiesta para dos,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
150,0.413,0.653,4,-6.032,0,0.0368,0.461,0.0,0.8170000000000001,146.938,199960,4,La Mona Es un Muchacho de Barrio,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
151,0.479,0.664,0,-3.608,1,0.0296,0.33899999999999997,0.0,0.584,136.662,193427,4,Calla Chiquitín,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
152,0.483,0.588,11,-4.5089999999999995,0,0.0294,0.498,0.0,0.8059999999999999,142.006,212840,4,Amor Pecador,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
153,0.39399999999999996,0.696,2,-4.596,0,0.0286,0.36700000000000005,0.0,0.759,140.506,217373,4,Pobres y Ricos,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
154,0.365,0.887,8,-5.455,1,0.154,0.0505,0.0,0.509,76.691,305733,4,Amor de compra y venta,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
155,0.6729999999999999,0.6409999999999999,2,-10.620999999999999,0,0.12300000000000001,0.355,9.1e-06,0.935,149.208,161960,4,La Pupera - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
156,0.735,0.611,7,-12.64,1,0.0491,0.21100000000000002,3.77e-06,0.873,140.06,297760,4,Historia Fatal - Live Version,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
157,0.5660000000000001,0.46299999999999997,4,-13.157,0,0.0354,0.261,2.23e-05,0.46799999999999997,144.374,200173,4,Tinta China - Live,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
158,0.425,0.87,9,-5.728,0,0.285,0.17300000000000001,0.0,0.531,80.61,284253,4,A Que No - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
159,0.304,0.716,7,-5.774,0,0.034,0.312,0.0,0.527,79.473,222800,4,Tú - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
160,0.309,0.9470000000000001,0,-4.708,1,0.163,0.39899999999999997,0.0,0.594,161.164,302293,4,Me desespero - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
161,0.363,0.9129999999999999,11,-5.803999999999999,0,0.0863,0.40700000000000003,0.0,0.47600000000000003,164.78099999999998,303107,4,Gira el mundo al revés - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
162,0.301,0.9279999999999999,11,-4.503,0,0.183,0.276,0.0,0.541,165.34900000000002,430693,4,Escribele una carta - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
163,0.457,0.95,8,-1.77,1,0.174,0.168,0.0,0.509,155.091,250173,4,Que se siente,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
164,0.305,0.9470000000000001,4,-2.1590000000000003,0,0.10099999999999999,0.0599,1.6e-06,0.447,78.016,353080,4,El león,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
165,0.324,0.9790000000000001,7,-2.532,0,0.415,0.318,0.0,0.519,80.97800000000001,330507,4,Amor fantasma,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
166,0.34299999999999997,0.9279999999999999,4,-2.23,1,0.248,0.17,0.0,0.562,80.678,192027,4,Después de un año,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
167,0.317,0.972,9,-0.767,0,0.26899999999999996,0.282,0.0,0.489,154.958,344893,4,Quién Se Tomó Todo el Vino - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
168,0.41,0.9490000000000001,2,-0.9420000000000001,0,0.0625,0.153,7.36e-06,0.604,78.389,358160,4,Estrella de la Mañana - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
169,0.306,0.937,4,-1.742,0,0.152,0.401,0.0,0.465,159.24,335907,4,Quédate - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
170,0.32799999999999996,0.938,0,-2.244,1,0.10800000000000001,0.037000000000000005,2.73e-06,0.22699999999999998,159.399,396440,4,Vive,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
171,0.613,0.8340000000000001,8,-7.353,1,0.12300000000000001,0.35200000000000004,0.0,0.73,150.194,241626,4,El tren de las nubes - La negra,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
172,0.605,0.852,5,-5.869,0,0.0445,0.26,0.0,0.779,147.14,243107,4,Ruleta rusa,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
173,0.635,0.845,0,-4.78,1,0.0371,0.177,0.0,0.75,148.067,204600,4,La reina de la mentira,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
174,0.655,0.629,9,-8.008,0,0.0313,0.22899999999999998,0.0,0.562,95.027,234560,4,El ruego de la nena,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
175,0.619,0.907,9,-4.053999999999999,0,0.046,0.195,0.0,0.6779999999999999,147.05200000000002,225987,4,La novia blanca,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
176,0.607,0.8340000000000001,9,-6.166,0,0.0561,0.34600000000000003,0.0,0.6559999999999999,146.935,263466,4,Dos x uno,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
177,0.654,0.905,0,-4.91,1,0.11,0.201,0.0,0.742,150.02,254853,4,El loco perdido,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
178,0.6729999999999999,0.561,7,-6.318,0,0.0327,0.34600000000000003,0.0,0.91,145.9,191400,4,Agujita De Oro,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
179,0.5770000000000001,0.527,9,-6.968999999999999,1,0.0282,0.28600000000000003,0.0,0.599,142.463,217800,4,Vuela Más Alto Que Tú,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
180,0.598,0.489,4,-8.296,0,0.0299,0.152,0.0,0.857,142.61,188600,4,Se Lo Juro Vieja,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
181,0.418,0.866,2,-7.392,0,0.0567,0.316,0.0,0.67,144.77700000000002,229506,4,Nueve y Media,La Mona Jimenez,cuarteto,0.9811000227928162,0.05779999867081642,0.4774
182,0.696,0.585,7,-6.666,0,0.0571,0.55,0.0,0.778,106.932,236173,4,La Prisión,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
183,0.527,0.718,7,-6.38,0,0.0275,0.20800000000000002,0.0,0.629,147.164,168867,4,Goma de Mascar - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
184,0.475,0.708,7,-6.216,1,0.0315,0.429,0.0,0.536,145.239,247280,4,Libertad - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
185,0.616,0.504,4,-10.365,1,0.0255,0.11,0.0,0.52,82.995,331987,4,Con Tu Modo de Amar,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
186,0.593,0.444,0,-11.047,0,0.0508,0.127,0.0,0.55,165.928,216907,4,La Carta,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
187,0.607,0.787,0,-6.962000000000001,1,0.0682,0.268,0.0,0.72,155.73,258067,4,La vi - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
188,0.40700000000000003,0.888,9,-6.388,0,0.154,0.23800000000000002,0.0,0.6679999999999999,158.278,347173,4,Sala 4 - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
189,0.34299999999999997,0.878,11,-7.02,0,0.267,0.115,0.0,0.518,159.631,336173,4,Cris - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
190,0.38299999999999995,0.852,4,-7.614,0,0.49200000000000005,0.251,0.0,0.635,157.786,311107,4,Te voy a enseñar - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
191,0.36200000000000004,0.879,2,-6.94,0,0.35100000000000003,0.183,0.0,0.583,159.542,397293,4,Terry - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
192,0.37,0.929,1,-7.042000000000001,1,0.486,0.496,0.0,0.615,158.487,344413,4,No quiero amigos - En Vivo,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
193,0.512,0.855,2,-4.966,1,0.0666,0.0617,0.0,0.489,158.245,373773,4,El Federal,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
194,0.588,0.804,5,-5.194,1,0.0998,0.6509999999999999,0.0,0.684,142.036,330627,4,El Beso,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
195,0.5770000000000001,0.8759999999999999,7,-4.534,0,0.0784,0.126,0.0,0.618,158.093,330213,4,Si He Sido Infiel,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
196,0.5660000000000001,0.8859999999999999,2,-4.428999999999999,0,0.0479,0.172,0.0,0.61,154.064,284533,4,El Viernes,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
197,0.368,0.8959999999999999,2,-4.785,0,0.28300000000000003,0.552,0.0,0.34299999999999997,156.785,312907,4,El pianista,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
198,0.29,0.958,6,-2.3609999999999998,0,0.0558,0.20600000000000002,0.0,0.64,164.699,305987,4,Punto final,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
199,0.51,0.955,9,-2.281,1,0.109,0.10099999999999999,0.0,0.504,83.229,211733,4,Simplemente baila,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
200,0.266,0.924,7,-2.838,0,0.0784,0.207,0.0,0.46799999999999997,157.655,268227,4,Se tiene que ir,La Mona Jimenez,cuarteto,0.5047000050544739,0.5047000050544739,0.5047
201,0.402,0.42700000000000005,2,-11.328,0,0.0359,0.795,0.0,0.551,111.065,159560,3,Yo soy aquél,Raphael,bolero,0.5690000057220459,0.025699999183416367,0.4916
202,0.645,0.653,9,-7.183,1,0.0629,0.579,0.0,0.868,138.498,180867,4,Mi gran noche,Raphael,bolero,0.9370999932289124,0.002300000051036477,0.4881
203,0.54,0.36700000000000005,0,-14.238,1,0.0277,0.0367,0.0,0.252,70.27600000000001,237240,4,Culpable O No - Miénteme Como Siempre,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
204,0.6409999999999999,0.593,3,-7.8839999999999995,1,0.0264,0.46,0.0,0.43700000000000006,119.82799999999999,281000,4,Hasta Que Me Olvides,Luis Miguel,latin,0.5669000148773193,0.17890000343322754,0.501
205,0.374,0.727,10,-4.352,1,0.0309,0.237,0.0,0.28300000000000003,155.127,257027,4,La Incondicional,Luis Miguel,latin,0.8327000141143799,0.01730000041425228,0.4781
206,0.78,0.877,6,-3.6830000000000003,0,0.0427,0.14800000000000002,2.36e-06,0.909,133.263,191973,4,Ahora Te Puedes Marchar,Luis Miguel,latin,0.6481999754905701,0.00039999998989515007,0.3758
207,0.401,0.499,0,-7.643,1,0.0272,0.217,0.0,0.262,144.276,184080,4,Por Debajo De La Mesa,Luis Miguel,latin,0.5692999958992004,0.009800000116229057,0.4882
208,0.631,0.6829999999999999,7,-8.788,1,0.0344,0.29100000000000004,0.0,0.708,97.959,161040,4,La Media Vuelta,Luis Miguel,latin,0.5864999890327454,0.0031999999191612005,0.4546
209,0.6859999999999999,0.868,0,-3.889,1,0.0504,0.0738,0.0,0.557,125.76799999999999,236413,4,Cuando Calienta El Sol,Luis Miguel,latin,0.5073000192642212,0.3221000134944916,0.4895
210,0.542,0.665,0,-8.121,1,0.0297,0.522,0.0,0.41700000000000004,147.977,272827,4,Tengo Todo Excepto a Ti,Luis Miguel,latin,0.504800021648407,0.0,0.2949
211,0.61,0.677,4,-9.812999999999999,0,0.0325,0.0614,0.0,0.444,103.946,289600,4,Suave,Luis Miguel,latin,0.8960000276565552,0.08990000188350677,0.4973
212,0.389,0.44299999999999995,10,-8.546,0,0.0304,0.5710000000000001,0.0017800000000000001,0.0888,76.54,229853,4,No Sé Tú,Luis Miguel,latin,0.5521000027656555,0.3253999948501587,0.5029
213,0.516,0.675,8,-7.355,1,0.0323,0.49200000000000005,1.29e-05,0.381,142.123,263907,4,Entrégate,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
214,0.5589999999999999,0.429,0,-13.995,0,0.0289,0.26899999999999996,0.0,0.3,131.88,235107,4,Fría Como El Viento,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
215,0.501,0.685,5,-7.349,1,0.0325,0.5,0.0,0.382,105.46799999999999,152173,4,Si Nos Dejan - En Vivo,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
216,0.624,0.695,9,-12.47,1,0.0461,0.385,0.0,0.775,98.022,215067,4,Un Hombre Busca a Una Mujer,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
217,0.669,0.57,10,-6.975,1,0.0274,0.6409999999999999,0.0,0.531,90.00200000000001,183147,4,Sabor a Mi,Luis Miguel,latin,0.5371000170707703,0.0003000000142492354,0.4464
218,0.43700000000000006,0.522,0,-7.047999999999999,1,0.031,0.268,0.0,0.72,169.36599999999999,200387,3,Sabes Una Cosa,Luis Miguel,latin,0.5195000171661377,0.3303000032901764,0.5025
219,0.638,0.794,0,-6.29,1,0.0316,0.0443,0.000523,0.7490000000000001,144.873,180240,4,La Chica Del Bikini Azul,Luis Miguel,latin,0.5123000144958496,0.0,0.4761
220,0.486,0.6629999999999999,7,-6.28,1,0.0346,0.44299999999999995,0.0,0.332,79.90100000000001,218952,4,Palabra De Honor,Luis Miguel,latin,0.8503999710083008,9.999999747378752e-05,0.4713
221,0.557,0.759,10,-6.404,1,0.0794,0.654,0.0,0.736,170.028,194320,4,Te necesito,Luis Miguel,latin,0.8125,0.02410000003874302,0.5254
222,0.302,0.428,5,-8.814,1,0.0338,0.479,0.0,0.11900000000000001,144.075,196333,4,O Tu O Ninguna,Luis Miguel,latin,0.9070000052452087,0.00800000037997961,0.498
223,0.483,0.53,0,-6.989,1,0.0295,0.43,0.0,0.6759999999999999,150.68,209213,3,México En La Piel,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
224,0.687,0.985,5,-5.393,1,0.24,0.278,0.00107,0.255,114.00399999999999,276227,4,Será Que No Me Amas - En Vivo,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
225,0.478,0.6609999999999999,2,-5.535,1,0.0445,0.364,0.0,0.131,85.20100000000001,233840,4,Si tú te atreves,Luis Miguel,latin,0.5180000066757202,0.00039999998989515007,0.4703
226,0.544,0.7070000000000001,7,-3.568,1,0.0305,0.11800000000000001,0.0,0.631,146.143,204533,3,Llamarada,Luis Miguel,latin,0.98580002784729,0.00039999998989515007,0.4143
227,0.6859999999999999,0.672,5,-7.337999999999999,0,0.0372,0.42,0.000359,0.85,97.006,257573,4,Inolvidable,Luis Miguel,latin,0.5494999885559082,0.0024999999441206455,0.4636
228,0.5710000000000001,0.5,7,-5.178,1,0.027999999999999997,0.14300000000000002,0.0,0.633,125.887,189800,4,Échame a Mi La Culpa,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
229,0.242,0.33399999999999996,10,-9.375,1,0.0344,0.34299999999999997,0.0,0.0851,179.708,211760,3,Amarte es un placer,Luis Miguel,latin,0.5246999859809875,0.07050000131130219,0.4827
230,0.451,0.698,0,-6.7139999999999995,0,0.0341,0.513,1.46e-06,0.5760000000000001,177.62400000000002,207760,4,La Barca,Luis Miguel,latin,0.5583000183105469,0.03370000049471855,0.479
231,0.488,0.61,0,-7.646,0,0.0289,0.382,3.24e-05,0.237,78.634,211440,4,No Me Platiques Más,Luis Miguel,latin,0.5145000219345093,0.18150000274181366,0.4826
232,0.5760000000000001,0.675,0,-6.624,1,0.0311,0.23600000000000002,4.03e-06,0.5660000000000001,93.473,162093,4,Y - En vivo,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
233,0.493,0.452,10,-10.841,1,0.0374,0.491,0.00022999999999999998,0.474,165.425,223200,4,Usted,Luis Miguel,latin,0.5633999705314636,0.0,0.4848
234,0.28600000000000003,0.495,0,-5.671,1,0.0329,0.496,0.0,0.475,179.04,184627,4,Soy lo prohibido,Luis Miguel,latin,0.6826000213623047,0.022600000724196434,0.4297
235,0.542,0.716,3,-5.247999999999999,1,0.0261,0.40399999999999997,1.99e-06,0.659,137.748,206117,4,No Me Puedes Dejar Asi,Luis Miguel,latin,0.5180000066757202,0.005499999970197678,0.4661
236,0.389,0.71,5,-6.265,1,0.0351,0.161,0.0,0.6659999999999999,160.39700000000002,179040,3,La bikina - En vivo,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
237,0.557,0.521,2,-7.797999999999999,0,0.0255,0.331,0.0,0.726,89.978,179960,4,El Reloj,Luis Miguel,latin,0.6122999787330627,0.0,0.4531
238,0.614,0.904,9,-4.811,1,0.0375,0.63,0.0,0.772,135.606,183223,4,Decidete,Luis Miguel,latin,0.5309000015258789,0.24729999899864197,0.4972
239,0.35,0.67,0,-6.435,0,0.0334,0.326,2.69e-06,0.304,79.936,239800,4,El Día Que Me Quieras,Luis Miguel,latin,0.9480999708175659,0.0003000000142492354,0.4984
240,0.626,0.623,4,-6.888,0,0.0236,0.397,6.87e-06,0.516,90.994,202760,4,La Gloria Eres Tu,Luis Miguel,latin,0.9060999751091003,0.01209999993443489,0.4707
241,0.381,0.37,7,-12.565,1,0.0303,0.732,0.00229,0.102,78.048,203754,4,Contigo En La Distancia,Luis Miguel,latin,0.5236999988555908,0.459199994802475,0.504
242,0.263,0.402,2,-11.748,0,0.0308,0.6709999999999999,0.00149,0.085,150.69,265840,4,Te Extraño,Luis Miguel,latin,0.8723999857902527,0.0,0.4884
243,0.498,0.652,0,-6.507000000000001,0,0.0323,0.302,2.71e-06,0.292,81.827,189800,4,Somos Novios,Luis Miguel,latin,0.9943000078201294,0.021400000900030136,0.5285
244,0.669,0.882,3,-5.702000000000001,1,0.0346,0.091,0.0,0.955,156.501,157484,4,Isabel,Luis Miguel,latin,0.6068999767303467,0.06239999830722809,0.5008
245,0.37799999999999995,0.439,8,-11.793,1,0.0282,0.667,0.0031,0.442,163.97299999999998,226493,4,La Mentira,Luis Miguel,latin,0.506600022315979,0.0,0.4214
246,0.594,0.462,0,-5.834,1,0.0272,0.209,0.0,0.6629999999999999,109.83200000000001,151120,4,De Qué Manera Te Olvido,Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
247,0.23399999999999999,0.409,0,-7.478,1,0.0301,0.703,0.0,0.32899999999999996,177.68200000000002,212440,4,Motivos,Luis Miguel,latin,0.8234999775886536,0.3427000045776367,0.5069
248,0.613,0.633,7,-8.636000000000001,0,0.0307,0.384,2.58e-06,0.591,122.984,324040,4,Besame Mucho,Luis Miguel,latin,0.5073000192642212,0.4921000003814697,0.5045
249,0.583,0.46399999999999997,0,-7.242999999999999,1,0.0267,0.677,0.0,0.604,103.10600000000001,175227,3,Cielo Rojo,Luis Miguel,latin,0.7282000184059143,0.0,0.383
250,0.239,0.415,7,-6.295,1,0.0314,0.425,0.0,0.44299999999999995,204.05200000000002,185773,4,Que Seas Feliz,Luis Miguel,latin,0.534500002861023,0.29120001196861267,0.5002
251,0.684,0.753,5,-5.834,0,0.0483,0.268,3.3e-06,0.713,104.919,197933,4,"Sol, arena y mar",Luis Miguel,latin,0.5047000050544739,0.5047000050544739,0.5047
252,0.573,0.861,7,-2.7260000000000004,1,0.0381,0.0942,0.0,0.8690000000000001,88.044,164413,3,La fiesta del mariachi,Luis Miguel,latin,0.513700008392334,0.00139999995008111,0.4569
253,0.7659999999999999,0.7490000000000001,5,-6.147,1,0.0303,0.0249,0.00215,0.889,129.01,235867,4,Vámonos de Viaje,Bandalos Chinos,latin rock,0.9952999949455261,0.005499999970197678,0.502
254,0.696,0.684,8,-5.757000000000001,1,0.0467,0.302,0.00115,0.703,124.95700000000001,234466,4,Departamento (feat. Adan Jodorowsky),Bandalos Chinos,latin rock,0.5583000183105469,0.0005000000237487257,0.427
255,0.778,0.41600000000000004,11,-9.716000000000001,0,0.0386,0.29,0.0734,0.4,133.48,225693,4,Demasiado,Bandalos Chinos,latin rock,0.5256999731063843,0.0010000000474974513,0.4836
256,0.755,0.7040000000000001,0,-6.454,0,0.033,0.0258,0.0266,0.897,123.962,210667,4,Tu Órbita,Bandalos Chinos,latin rock,0.5134999752044678,0.001500000013038516,0.4618
257,0.69,0.379,0,-9.067,1,0.0312,0.47100000000000003,2.42e-05,0.513,132.905,210560,4,Bailando Lentos,Daniela Spalla,latin rock,0.641700029373169,0.016300000250339508,0.4886
258,0.831,0.642,8,-7.324,1,0.0376,0.20600000000000002,0.157,0.9640000000000001,121.99799999999999,234347,4,El Club de la Montaña,Bandalos Chinos,latin rock,0.5099999904632568,0.0,0.4776
259,0.71,0.639,0,-5.244,1,0.0297,0.0452,0.00215,0.375,116.03299999999999,164907,4,Mi Manera De Ser,Bandalos Chinos,latin rock,0.5047000050544739,0.5047000050544739,0.5047
260,0.583,0.637,0,-7.641,1,0.0247,0.331,0.0492,0.366,100.045,352316,4,Isla,Bandalos Chinos,latin rock,0.5047000050544739,0.5047000050544739,0.5047
